service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
220989,1,1,1,1,1,1,0,20230901,20240331
221029,0,0,0,0,0,0,1,20230901,20250122
221039,1,1,1,1,1,0,0,20230901,20250122
221040,1,1,1,1,1,0,0,20230901,20250122
221041,1,1,1,1,1,0,0,20230901,20250122
221042,1,1,1,1,1,0,0,20230901,20250122
221043,1,1,1,1,1,0,0,20230901,20250122
221072,0,1,1,0,0,0,0,20230901,20241231
221073,1,1,1,1,1,0,0,20230901,20241231
221074,1,1,1,1,1,0,0,20230901,20250122
221075,1,1,1,1,1,0,0,20230901,20250122
221076,1,1,1,1,1,0,0,20230901,20250122
221077,1,1,1,1,1,0,0,20230901,20250122
221078,1,1,1,1,1,0,0,20230901,20250122
221079,1,1,1,1,1,0,0,20230901,20250122
221080,1,1,1,1,1,0,0,20230901,20250122
221081,1,1,1,1,1,0,0,20230901,20250122
221082,1,1,1,1,1,0,0,20230901,20250122
221083,1,1,1,1,1,0,0,20230901,20250122
221151,1,1,1,1,1,0,0,20230901,20241231
221165,1,1,1,1,1,0,0,20230901,20241231
221201,1,1,1,1,1,0,0,20230901,20250122
221246,0,0,0,0,0,0,1,20230801,20250122
221247,0,0,0,0,0,1,0,20230801,20250122
221248,1,1,1,1,1,0,0,20230801,20240131
221249,1,1,1,1,1,0,0,20230801,20240131
221288,1,1,1,1,1,0,0,20230901,20280930
221289,1,0,0,1,1,0,0,20230901,20241231
221290,1,1,1,1,1,1,1,20230901,20240131
221291,1,1,1,1,1,0,0,20230901,20280930
221304,1,1,1,1,1,0,0,20230901,20280930
221305,1,1,1,1,1,0,0,20230901,20280930
221306,1,1,1,1,1,1,1,20230901,20280930
221307,0,0,0,0,0,1,1,20230801,20300331
221308,1,1,1,1,1,0,0,20230801,20300331
221309,1,1,1,1,1,1,1,20230801,20300331
221310,1,1,1,1,1,1,1,20230801,20300331
221311,1,1,1,1,1,0,0,20231211,20300331
221312,1,1,1,1,1,1,1,20231211,20300331
221318,1,1,1,1,1,0,0,20230901,20280930
221322,1,1,1,1,1,0,0,20230901,20280930
221350,0,0,0,0,0,0,1,20230901,20280930
221354,1,1,1,1,1,0,0,20230901,20241231
221355,0,0,1,1,0,0,0,20230901,20241231
221356,0,0,0,1,0,0,0,20230901,20241231
221357,1,1,1,0,1,1,1,20230901,20241231
221358,1,1,1,1,1,0,0,20230901,20280930
221359,1,1,1,1,1,0,0,20230901,20241231
221360,1,1,1,1,1,0,0,20230901,20241231
221362,1,1,1,1,1,0,0,20230807,20241231
221365,0,0,0,0,0,1,1,20230807,20241231
221641,1,1,1,1,1,0,0,20230901,20240131
221642,1,1,1,1,1,0,0,20230901,20240131
221643,1,1,1,1,1,0,0,20230901,20240131
221644,1,1,1,1,1,0,0,20230901,20240131
221645,1,1,1,1,1,0,0,20230901,20240131
221646,1,1,1,1,1,0,0,20230901,20240131
221647,1,1,1,1,1,0,0,20230901,20240131
221742,1,1,0,1,1,0,1,20230901,20280930
221748,1,1,0,1,1,0,1,20230901,20280930
221755,1,1,1,1,1,0,0,20230901,20250122
221756,1,1,1,1,1,0,0,20230901,20250122
221757,0,0,0,0,0,1,1,20230901,20250122
221810,0,0,0,0,0,1,0,20230812,20241231
221814,0,0,0,0,0,1,0,20230812,20241231
221827,1,1,1,1,1,1,0,20230807,20241231
221837,1,1,1,1,1,0,0,20230901,20250122
221838,1,1,1,1,1,0,0,20230901,20250122
221884,1,1,1,1,1,0,0,20231101,20300331
221890,0,0,0,0,0,1,0,20230901,20250122
221891,0,0,0,0,0,1,0,20230901,20250122
221898,0,0,0,0,0,1,0,20230901,20250122
221899,0,0,0,0,0,1,0,20230901,20250122
221900,0,0,0,0,0,1,0,20230901,20250122
221905,0,0,0,0,0,1,0,20230901,20250122
221906,0,0,0,0,0,1,0,20230901,20250122
221912,0,0,0,0,0,1,0,20230901,20250122
221913,0,0,0,0,0,1,0,20230901,20250122
221914,0,0,0,0,0,1,0,20230901,20250122
221937,1,1,1,1,1,0,0,20230901,20250122
221938,1,1,1,1,1,0,0,20230901,20250122
221939,1,1,1,1,1,0,0,20230901,20250122
221940,1,1,1,1,1,0,0,20230901,20250122
221941,1,1,1,1,1,0,0,20230901,20250122
221942,1,1,1,1,1,0,0,20230901,20250122
221943,1,1,1,1,1,0,0,20230901,20250122
221944,1,1,1,1,1,0,0,20230901,20250122
221945,1,1,1,1,1,0,0,20230901,20250122
221986,1,1,1,1,1,0,0,20230901,20250122
221987,1,1,1,1,1,0,0,20230901,20250122
221988,1,1,1,1,1,0,0,20230901,20250122
221989,1,1,1,1,1,0,0,20230901,20250122
221990,1,1,1,1,1,0,0,20230901,20250122
221991,1,1,1,1,1,0,0,20230901,20250122
221992,1,1,1,1,1,0,0,20230901,20250122
222091,1,1,1,1,1,0,0,20230901,20280930
222137,1,1,1,1,1,0,0,20240108,20250122
222195,1,1,1,1,1,0,0,20230901,20250122
222196,1,1,1,1,1,0,0,20230901,20250122
222197,1,1,1,1,1,0,0,20230901,20250122
222198,1,1,1,1,1,0,0,20230901,20250122
222246,1,1,1,1,1,0,0,20230901,20240131
222251,0,0,0,0,0,1,1,20230901,20250122
222252,0,0,0,0,0,1,1,20230901,20250122
222253,0,0,0,0,0,1,1,20230901,20250122
222254,0,0,0,0,0,1,1,20230901,20250122
222255,0,0,0,0,0,1,1,20230901,20250122
222288,1,1,1,1,1,0,0,20230901,20250122
222309,1,1,1,1,1,0,0,20230901,20250122
222310,1,1,1,1,1,0,0,20230901,20250122
222311,1,1,1,1,1,0,0,20230901,20250122
222312,1,1,1,1,1,0,0,20230901,20250122
222313,1,1,1,1,1,0,0,20230901,20250122
222314,0,0,0,0,0,1,1,20230901,20250122
222315,0,0,0,0,0,1,1,20230901,20250122
222463,1,1,1,1,1,0,0,20230901,20250122
222464,1,1,1,1,1,0,0,20230901,20250122
222465,0,0,0,0,0,1,1,20230901,20250122
222466,1,1,1,1,1,0,0,20230901,20250122
222467,0,0,0,0,0,1,1,20230901,20250122
222468,1,1,1,1,1,0,0,20230901,20250122
222469,1,1,1,1,1,0,0,20230901,20250122
222470,0,0,0,0,0,1,1,20230901,20250122
222471,1,1,1,1,1,0,0,20230901,20250122
222472,1,1,1,1,1,0,0,20230901,20250122
222473,1,1,1,1,1,0,0,20230901,20250122
222474,0,0,0,0,0,1,1,20230901,20250122
222475,0,0,0,0,0,1,1,20230901,20250122
222476,1,1,1,1,1,0,0,20230901,20250122
222477,1,1,1,1,1,0,0,20230901,20250122
222478,1,1,1,1,1,0,0,20230901,20250122
222479,1,1,1,1,1,0,0,20230901,20250122
222480,0,0,0,0,0,1,1,20230901,20250122
222481,1,1,1,1,1,0,0,20230901,20250122
222482,1,1,1,1,1,0,0,20230901,20250122
222483,0,0,0,0,0,1,1,20230901,20250122
222484,1,1,1,1,1,0,0,20230901,20250122
222485,1,1,1,1,1,0,0,20230901,20250122
222486,1,1,1,1,1,0,0,20230901,20250122
222487,0,0,0,0,0,1,1,20230901,20250122
222488,0,0,0,0,0,1,1,20230901,20250122
222489,0,0,0,0,0,1,1,20230901,20250122
222490,0,0,0,0,0,1,1,20230901,20250122
222542,1,1,1,1,1,0,0,20230901,20250621
222543,1,1,1,1,1,0,0,20230902,20250122
222544,1,1,1,1,1,0,0,20230902,20250122
222545,1,1,1,1,1,0,0,20230902,20250122
222546,1,1,1,1,1,0,0,20230902,20250122
222547,1,1,1,1,1,0,0,20230902,20250122
222548,1,1,1,1,1,0,0,20230902,20250122
222580,0,1,0,1,1,0,0,20230902,20250122
222591,1,0,1,0,0,0,0,20230902,20250122
222606,1,1,1,1,1,0,0,20230902,20250122
222607,1,1,1,1,1,0,0,20230902,20250122
222648,1,1,1,1,1,0,0,20230901,20250122
222649,1,1,1,1,1,0,0,20230901,20250122
222650,1,1,1,1,1,0,0,20230901,20250122
222651,1,1,1,1,1,0,0,20230901,20250122
222652,1,1,1,1,1,0,0,20230901,20250122
222653,1,1,1,1,1,0,0,20230901,20250122
222654,1,1,1,1,1,0,0,20230901,20250122
222704,1,1,1,1,1,0,0,20230901,20241231
222709,0,0,0,0,0,1,1,20230901,20250122
222710,1,1,1,1,1,0,0,20240108,20250122
222720,1,1,1,1,1,0,0,20230901,20280930
222721,0,0,0,0,0,1,0,20230901,20250122
222722,0,0,0,0,0,1,0,20230901,20250122
222723,0,0,0,0,0,1,0,20230901,20250122
222724,0,0,0,0,0,1,0,20230901,20250122
222794,1,1,1,1,1,0,0,20230901,20250122
222798,1,1,1,1,1,1,0,20230901,20250122
222802,1,1,1,1,1,1,1,20230901,20250122
222803,1,0,0,0,0,0,0,20230901,20250122
222807,1,1,1,1,1,0,0,20230901,20250122
222808,1,1,1,1,1,0,0,20230901,20250122
222809,1,1,1,1,1,0,0,20230901,20250122
222810,1,1,1,1,1,0,0,20230901,20250122
222811,1,1,1,1,1,0,0,20230901,20250122
222812,1,1,1,1,1,0,0,20230901,20250122
222813,1,1,1,1,1,0,0,20230901,20250122
222814,1,1,1,1,1,0,0,20230901,20250122
222815,1,1,1,1,1,0,0,20230901,20250122
222816,1,1,1,1,1,0,0,20230901,20250122
222817,1,1,1,1,1,0,0,20230901,20250122
222818,1,1,1,1,1,0,0,20230901,20250122
222819,1,1,1,1,1,0,0,20230901,20250122
222820,1,1,1,1,1,0,0,20230901,20250122
222821,1,1,1,1,1,0,0,20230901,20250122
222822,1,1,1,1,1,0,0,20230901,20250122
222823,1,1,1,1,1,0,0,20230901,20250122
222824,1,1,1,1,1,0,0,20230901,20250122
222825,1,1,1,1,1,0,0,20230901,20250122
222826,1,1,1,1,1,0,0,20230901,20250122
222827,0,0,0,0,0,1,1,20230901,20250122
222828,0,0,0,0,0,1,1,20230901,20250122
222829,0,0,0,0,0,1,1,20230901,20250122
222830,0,0,0,0,0,1,1,20230901,20250122
222831,0,0,0,0,0,1,1,20230901,20250122
222832,0,0,0,0,0,1,1,20230901,20250122
222833,0,0,0,0,0,1,1,20230901,20250122
222835,1,1,1,1,1,0,0,20231001,20280930
222836,1,1,1,1,1,0,0,20231001,20240229
222843,0,0,0,0,0,0,1,20230901,20250122
222844,0,0,0,0,0,0,1,20230901,20250122
222845,0,0,0,0,0,0,1,20230901,20250122
222846,0,0,0,0,0,0,1,20230901,20250122
222847,1,1,1,1,1,0,0,20230826,20300331
222859,1,1,1,1,1,0,0,20230826,20300331
222862,1,1,1,1,1,1,1,20230826,20300331
222863,1,1,1,1,1,1,1,20230826,20300331
222908,1,1,1,1,1,1,1,20230901,20270831
222964,1,1,1,1,1,0,0,20230902,20250122
222965,1,1,1,1,1,0,0,20230902,20250122
222967,1,1,1,1,1,0,0,20230902,20250122
222968,1,1,1,1,1,0,0,20230902,20250122
222971,1,1,1,1,1,0,0,20230902,20250122
222972,1,1,1,1,1,0,0,20230902,20250122
222973,1,1,1,1,1,0,0,20230902,20250122
222974,1,1,1,1,1,0,0,20230902,20250122
222975,1,1,1,1,1,0,0,20230902,20250122
222976,1,1,1,1,1,0,0,20230902,20250122
222977,1,1,1,1,1,0,0,20230901,20250122
222978,1,1,1,1,1,0,0,20230901,20250122
222979,1,1,1,1,1,0,0,20230901,20250122
222980,1,1,1,1,1,0,0,20230901,20250122
222981,1,1,1,1,1,0,0,20230901,20250122
222982,1,1,1,1,1,0,0,20230901,20250122
222983,1,1,1,1,1,0,0,20230901,20250122
222984,1,1,1,1,1,0,0,20230901,20250122
223100,1,1,1,1,1,0,0,20231030,20250122
223101,0,0,0,0,0,1,1,20231030,20250122
223141,0,0,0,0,0,1,0,20230915,20250122
223142,0,0,0,0,0,0,1,20230915,20250122
223210,1,1,1,1,1,0,0,20230901,20250122
223211,0,0,0,0,0,1,1,20230901,20250122
223212,1,1,1,1,1,0,0,20230901,20250122
223213,1,1,1,1,1,0,0,20230901,20250122
223214,1,1,1,1,1,0,0,20230901,20250122
223215,1,1,1,1,1,0,0,20230901,20250122
223216,0,0,0,0,0,1,1,20230901,20250122
223217,0,0,0,0,0,1,1,20230901,20250122
223218,0,0,0,0,0,1,1,20230901,20250122
223219,1,1,1,1,1,0,0,20230901,20250122
223220,1,1,1,1,1,0,0,20230901,20250122
223221,1,1,1,1,1,0,0,20230901,20250122
223222,1,1,1,1,1,0,0,20230901,20250122
223223,1,1,1,1,1,0,0,20230901,20250122
223224,1,1,1,1,1,0,0,20230901,20250122
223225,0,0,0,0,0,1,1,20230901,20250122
223248,1,1,1,1,1,0,0,20230901,20250122
223249,1,1,1,1,1,0,0,20230901,20250122
223250,1,1,1,1,1,0,0,20230901,20250122
223251,1,1,1,1,1,0,0,20230901,20250122
223252,1,1,1,1,1,0,0,20230901,20250122
223253,1,1,1,1,1,0,0,20230901,20250122
223254,1,1,1,1,1,0,0,20230901,20250122
223255,1,1,1,1,1,0,0,20230901,20250122
223256,1,1,1,1,1,0,0,20230901,20250122
223257,1,1,1,1,1,0,0,20230901,20250122
223258,1,1,1,1,1,0,0,20230901,20250122
223259,1,1,1,1,1,0,0,20230901,20250122
223260,1,1,1,1,1,0,0,20230901,20250122
223261,1,1,1,1,1,0,0,20230901,20250122
223262,1,1,1,1,1,0,0,20230901,20250122
223263,1,1,1,1,1,0,0,20230901,20250122
223264,1,1,1,1,1,0,0,20230901,20250122
223265,1,1,1,1,1,0,0,20230901,20250122
223266,1,1,1,1,1,0,0,20230901,20250122
223267,1,1,1,1,1,0,0,20230901,20250122
223268,1,1,1,1,1,0,0,20230901,20250122
223269,0,0,0,0,0,1,1,20230901,20250122
223270,0,0,0,0,0,1,1,20230901,20250122
223271,0,0,0,0,0,1,1,20230901,20250122
223272,0,0,0,0,0,1,1,20230901,20250122
223273,0,0,0,0,0,1,1,20230901,20250122
223274,0,0,0,0,0,1,1,20230901,20250122
223275,0,0,0,0,0,1,1,20230901,20250122
223276,0,0,0,0,0,1,1,20230901,20250122
223277,0,0,0,0,0,1,1,20230901,20250122
223278,0,0,0,0,0,1,1,20230901,20250122
223279,0,0,0,0,0,1,1,20230901,20250122
223280,0,0,0,0,0,1,1,20230901,20250122
223281,0,0,0,0,0,1,1,20230901,20250122
223282,0,0,0,0,0,1,1,20230901,20250122
223283,0,0,0,0,0,1,1,20230901,20250122
223285,1,1,1,1,1,0,0,20230901,20250122
223287,0,0,0,0,0,1,1,20230901,20250122
223288,1,1,1,1,1,0,0,20230901,20250122
223289,1,1,1,1,1,0,0,20230901,20250122
223290,1,1,1,1,1,0,0,20230901,20250122
223291,1,1,1,1,1,0,0,20230901,20250122
223292,1,1,1,1,1,0,0,20230901,20250122
223293,1,1,1,1,1,0,0,20230901,20250122
223294,0,0,0,0,0,1,1,20230901,20250122
223295,0,0,0,0,0,1,1,20230901,20250122
223297,1,1,1,1,1,0,0,20230901,20250122
223298,1,1,1,1,1,0,0,20230901,20250122
223302,0,0,0,0,0,1,1,20230901,20250122
223303,0,0,0,0,0,1,1,20230901,20250122
223306,1,1,1,1,1,0,0,20230901,20280630
223307,1,1,1,1,1,0,0,20230901,20250122
223308,0,0,0,0,0,1,1,20230901,20250122
223310,1,1,1,1,1,0,0,20230901,20250122
223311,0,0,0,0,0,1,1,20230901,20250122
223312,1,1,1,1,1,0,0,20230901,20250122
223313,1,1,1,1,1,0,0,20230901,20250122
223314,0,0,0,0,0,1,1,20230901,20250122
223315,1,1,1,1,1,0,0,20230901,20250122
223316,1,1,1,1,1,0,0,20230901,20250122
223317,0,0,0,0,0,1,1,20230901,20250122
223318,1,1,1,1,1,0,0,20230901,20250122
223319,0,0,0,0,0,1,1,20230901,20250122
223321,1,1,1,1,1,0,0,20230901,20250122
223322,1,1,1,1,1,0,0,20230901,20250122
223323,1,1,1,1,1,0,0,20230901,20250122
223324,1,1,1,1,1,0,0,20230901,20250122
223325,1,1,1,1,1,0,0,20230901,20250122
223326,0,0,0,0,0,1,1,20230901,20250122
223327,0,0,0,0,0,1,1,20230901,20250122
223328,0,0,0,0,0,1,1,20230901,20250122
223329,0,0,0,0,0,1,1,20230901,20250122
223345,1,1,1,1,1,0,0,20230901,20250122
223346,1,1,1,1,1,0,0,20230901,20250122
223347,0,0,0,0,0,1,1,20230901,20250122
223348,0,0,0,0,0,1,1,20230901,20250122
223349,1,1,1,1,1,0,0,20230901,20250122
223350,1,1,1,1,1,0,0,20230901,20250122
223351,1,1,1,1,1,0,0,20230901,20250122
223352,1,1,1,1,1,0,0,20230901,20250122
223353,1,1,1,1,1,0,0,20230901,20250122
223354,0,0,0,0,0,1,1,20230901,20250122
223358,1,1,1,1,1,0,0,20230901,20250122
223359,1,1,1,1,1,0,0,20230901,20250122
223360,1,1,1,1,1,0,0,20230901,20250122
223361,1,1,1,1,1,0,0,20230901,20250122
223362,0,0,0,0,0,1,1,20230901,20250122
223363,0,0,0,0,0,1,1,20230901,20250122
223364,1,1,1,1,1,0,0,20230901,20250122
223365,0,0,0,0,0,1,0,20230901,20250122
223366,0,0,0,0,0,0,1,20230901,20250122
223380,1,1,1,1,1,1,1,20230901,20261114
223405,1,0,0,0,0,1,0,20231101,20240401
223406,1,1,1,1,1,1,1,20230830,20280829
223408,1,1,1,1,1,1,1,20230819,20250122
223411,1,1,1,1,1,1,1,20230819,20250122
223413,1,1,1,1,1,1,1,20230910,20280909
223418,0,0,0,0,0,0,1,20230821,20240612
223421,0,0,0,0,0,0,1,20230821,20240612
223422,1,1,1,1,0,1,0,20230821,20240612
223492,1,1,1,1,1,0,0,20240108,20250122
223493,1,1,1,1,1,0,0,20230901,20250122
223571,1,1,1,1,1,0,0,20230901,20240331
223577,1,1,1,1,1,0,0,20240108,20250122
223578,1,1,1,1,1,0,0,20240108,20250122
223598,0,0,0,0,1,0,0,20230901,20240131
223635,1,1,1,1,1,0,0,20230901,20250122
223636,1,1,1,1,1,0,0,20230901,20250122
223638,1,1,1,1,1,0,0,20230901,20250122
223654,0,0,0,0,0,1,0,20230901,20250122
223655,0,0,0,0,0,1,0,20230901,20250122
223656,0,0,0,0,0,1,0,20230901,20250122
223657,0,0,0,0,0,1,0,20230901,20250122
223658,0,0,0,0,0,1,0,20230901,20250122
223659,0,0,0,0,0,1,0,20230901,20250122
223660,0,0,0,0,0,1,0,20230901,20250122
223661,0,0,0,0,0,0,1,20230901,20250122
223662,0,0,0,0,0,0,1,20230901,20250122
223663,0,0,0,0,0,0,1,20230901,20250122
223664,0,0,0,0,0,0,1,20230901,20250122
223665,0,0,0,0,0,0,1,20230901,20250122
223666,0,0,0,0,0,0,1,20230901,20250122
223667,0,0,0,0,0,0,1,20230901,20250122
223671,1,1,1,1,1,0,0,20230901,20250122
223672,1,1,1,1,1,0,0,20230901,20250122
223673,1,1,1,1,1,0,0,20230901,20250122
223674,1,1,1,1,1,0,0,20230901,20250122
223675,1,1,1,1,1,0,0,20230901,20250122
223676,1,1,1,1,1,0,0,20230901,20250122
223677,1,1,1,1,1,0,0,20230901,20250122
223678,1,1,1,1,1,0,0,20230901,20250122
223679,1,1,1,1,1,0,0,20230901,20250122
223680,1,1,1,1,1,0,0,20230901,20250122
223681,1,1,1,1,1,0,0,20230901,20250122
223682,1,1,1,1,1,0,0,20230901,20250122
223683,1,1,1,1,1,0,0,20230901,20250122
223684,1,1,1,1,1,0,0,20230901,20250122
223685,1,1,1,1,1,0,0,20230901,20250122
223686,1,1,1,1,1,0,0,20230901,20250122
223687,1,1,1,1,1,0,0,20230901,20250122
223688,1,1,1,1,1,0,0,20230901,20250122
223689,1,1,1,1,1,0,0,20230901,20250122
223690,0,0,0,0,0,1,1,20230901,20250122
223691,1,1,1,1,1,0,0,20230901,20250122
223692,1,1,1,1,1,0,0,20230901,20250122
223693,1,1,1,1,1,0,0,20230901,20250122
223720,1,1,1,1,1,0,0,20230901,20250122
223721,1,1,1,1,1,0,0,20230901,20250122
223722,1,1,1,1,1,0,0,20230901,20250122
223723,1,1,1,1,1,0,0,20230901,20250122
223724,1,1,1,1,1,0,0,20230901,20250122
223725,1,1,1,1,1,0,0,20230901,20250122
223726,1,1,1,1,1,0,0,20230901,20250122
223727,1,1,1,1,1,0,0,20230901,20250122
223728,1,1,1,1,1,0,0,20230901,20250122
223729,1,1,1,1,1,0,0,20230901,20250122
223730,1,1,1,1,1,0,0,20230901,20300331
223743,1,1,1,0,0,0,0,20230901,20241231
223748,1,1,1,1,1,0,0,20230902,20250122
223749,1,1,1,1,1,0,0,20230902,20250122
223750,1,1,1,1,1,0,0,20230902,20250122
223804,1,1,1,1,1,0,0,20230901,20250122
223805,1,1,1,1,1,0,0,20230901,20250122
223806,1,1,1,1,1,0,0,20230901,20250122
223807,1,1,1,1,1,0,0,20230901,20250122
223808,1,1,1,1,1,0,0,20230901,20250122
223809,1,1,1,1,1,0,0,20230901,20250122
223810,1,1,1,1,1,0,0,20230901,20250122
223811,1,1,1,1,1,0,0,20230901,20250122
223812,1,1,1,1,1,0,0,20230901,20250122
223813,1,1,1,1,1,0,0,20230901,20250122
223814,1,1,1,1,1,0,0,20230901,20250122
223815,1,1,1,1,1,0,0,20230901,20250122
223816,1,1,1,1,1,0,0,20230901,20250122
223817,1,1,1,1,1,0,0,20230901,20250122
223818,1,1,1,1,1,0,0,20230901,20250122
223819,1,1,1,1,1,0,0,20230901,20250122
223820,1,1,1,1,1,0,0,20230901,20250122
223821,1,1,1,1,1,0,0,20230901,20250122
223822,1,1,1,1,1,0,0,20230901,20250122
223823,1,1,1,1,1,0,0,20230901,20250122
223824,1,1,1,1,1,0,0,20230901,20250122
223825,1,1,1,1,1,0,0,20230901,20250122
223826,1,1,1,1,1,0,0,20230901,20250122
223827,1,1,1,1,1,0,0,20230901,20250122
223828,0,0,0,0,1,0,0,20230901,20250122
223829,1,1,1,1,1,0,0,20230901,20250122
223858,0,1,0,0,1,0,0,20231001,20280930
223867,1,1,1,1,1,0,0,20230901,20250122
223868,1,1,1,1,1,0,0,20230901,20250122
223869,1,1,1,1,1,0,0,20230901,20250122
223870,1,1,1,1,1,0,0,20230901,20250122
223918,1,1,1,1,1,1,0,20230901,20300630
223919,1,1,1,1,1,1,1,20230901,20300630
223930,1,1,1,1,1,0,0,20230901,20250122
223931,1,1,1,1,1,0,0,20230901,20250122
223932,1,1,1,1,1,0,0,20230901,20250122
223933,1,1,1,1,1,0,0,20230901,20250122
223934,1,1,1,1,1,0,0,20230901,20250122
223935,1,1,1,1,1,0,0,20230901,20250122
223936,1,1,1,1,1,0,0,20230901,20250122
223937,1,1,1,1,1,0,0,20230901,20250122
223938,1,1,1,1,1,0,0,20230901,20250122
223940,1,1,1,1,1,0,0,20230904,20270831
223950,1,1,1,1,1,0,0,20230901,20250122
223975,0,0,0,0,0,0,1,20230901,20250122
223995,1,1,1,1,1,0,0,20231016,20240331
223996,0,0,0,0,0,1,1,20231016,20240331
223997,1,1,1,1,1,1,1,20231016,20240331
223999,1,1,1,1,1,0,0,20231016,20240331
224000,0,0,0,0,0,1,1,20231016,20240331
224002,1,1,1,1,1,1,0,20231016,20240331
224003,1,1,1,1,1,1,0,20231016,20240331
224005,1,1,1,1,1,1,1,20231016,20240331
224007,1,1,1,1,1,1,0,20231016,20241231
224048,1,1,1,1,1,0,0,20230901,20241231
224057,1,1,1,1,1,0,0,20230901,20241231
224060,1,1,1,1,1,0,0,20230901,20241231
224068,1,1,1,1,1,0,0,20230901,20241231
224069,1,1,1,1,1,0,0,20230901,20250122
224070,1,1,1,1,1,0,0,20230901,20250122
224071,1,1,1,1,1,0,0,20230901,20250122
224086,0,0,0,0,1,0,0,20230901,20250122
224087,1,1,1,1,1,0,0,20230901,20250122
224088,1,1,1,1,0,0,0,20230901,20250122
224100,1,1,1,1,1,0,0,20230901,20250122
224120,1,1,1,1,1,0,0,20230901,20241231
224128,1,1,1,1,1,0,0,20230901,20241231
224144,1,1,1,1,1,0,0,20230901,20241231
224145,1,1,1,1,1,0,0,20230901,20241231
224157,1,1,1,1,1,0,0,20230904,20250122
224161,1,1,1,1,1,0,0,20230901,20241231
224163,1,1,1,1,1,0,0,20230901,20241231
224164,0,0,0,0,1,0,0,20230901,20241231
224165,0,0,0,0,0,0,1,20230901,20241231
224166,1,1,0,1,1,1,0,20230901,20241231
224167,1,1,1,1,1,0,0,20230901,20241231
224168,1,1,1,1,1,0,0,20230901,20241231
224187,1,1,1,1,1,0,0,20230825,20240612
224189,1,1,1,1,1,0,0,20230821,20240612
224191,0,0,0,0,0,1,1,20230901,20240531
224192,1,1,1,1,1,0,0,20230901,20240612
224198,1,1,1,1,1,0,0,20230901,20240612
224199,1,1,1,1,1,0,0,20230901,20240612
224203,0,0,0,0,0,1,1,20230901,20240612
224206,0,0,0,0,1,0,1,20230901,20240612
224215,1,0,1,1,1,1,0,20230901,20240612
224217,0,0,0,1,0,0,0,20230901,20250122
224218,1,1,1,1,1,0,0,20230901,20250122
224219,1,1,1,0,1,0,0,20230901,20250122
224241,0,0,0,0,0,1,0,20231106,20250122
224242,0,0,0,0,0,1,0,20231106,20250122
224243,0,0,0,0,0,1,0,20231106,20250122
224244,0,0,0,0,0,1,0,20231106,20250122
224245,0,0,0,0,0,1,0,20231106,20250122
224246,0,0,0,0,0,1,0,20231106,20250122
224247,0,0,0,0,0,1,0,20231106,20250122
224248,0,0,0,0,0,1,0,20231106,20250122
224249,1,1,1,1,1,0,0,20230901,20241231
224253,1,1,1,1,1,0,0,20230904,20270831
224254,1,1,1,1,1,0,0,20230901,20300331
224255,1,1,1,1,0,0,0,20230902,20250122
224257,1,1,1,1,1,1,1,20230904,20250122
224258,1,1,1,1,1,0,0,20230904,20250122
224259,0,0,0,0,0,1,1,20230904,20250122
224266,1,1,1,1,1,0,0,20230901,20240131
224267,1,1,1,1,1,0,0,20230901,20240131
224268,1,1,1,1,1,0,0,20230901,20240131
224269,1,1,1,1,1,0,0,20230901,20240131
224270,1,1,1,1,1,0,0,20230901,20240131
224271,1,1,1,1,1,0,0,20230901,20240131
224272,0,0,0,0,0,1,0,20230901,20240131
224273,0,0,0,0,0,1,0,20230901,20240131
224274,0,0,0,0,0,1,0,20230901,20240131
224275,0,0,0,0,0,1,0,20230901,20240131
224276,0,0,0,0,0,0,1,20230901,20240131
224277,0,0,0,0,0,0,1,20230901,20240131
224278,0,0,0,0,0,0,1,20230901,20240131
224279,0,0,0,0,0,0,1,20230901,20240131
224280,0,0,1,0,0,0,0,20230901,20241231
224288,1,1,1,1,1,0,0,20231201,20250122
224289,1,1,1,1,1,0,0,20231201,20250122
224290,1,1,1,1,1,0,0,20231201,20250122
224291,1,1,1,1,1,0,0,20231201,20250122
224292,1,1,1,1,1,0,0,20231201,20250122
224293,1,1,1,1,1,0,0,20231201,20250122
224294,1,1,1,1,1,0,0,20231201,20250122
224295,1,1,1,1,1,0,0,20231201,20250122
224296,1,1,1,1,1,0,0,20231201,20250122
224297,1,1,1,1,1,0,0,20231201,20250122
224344,1,1,1,1,1,1,0,20231001,20280930
224348,1,1,1,1,1,1,1,20230901,20280831
224350,1,1,1,1,1,0,0,20230901,20280831
224351,1,1,1,1,1,1,1,20230901,20280831
224352,1,1,1,1,1,1,1,20230901,20280831
224353,1,1,1,1,1,0,0,20230901,20280831
224409,1,0,0,0,0,0,0,20230911,20240531
224411,0,1,0,0,0,0,0,20230901,20240612
224420,1,1,1,1,0,1,0,20230901,20240612
224421,1,1,1,1,1,0,0,20230901,20240612
224429,0,0,0,0,0,1,0,20230901,20240612
224473,1,1,1,1,1,0,0,20230901,20240612
224524,1,1,1,1,1,0,0,20230901,20240612
224548,0,0,0,0,0,1,0,20231225,20240612
224570,1,1,1,1,1,1,0,20230901,20240612
224571,1,1,1,1,1,0,0,20230901,20240612
224572,1,1,1,1,1,0,0,20230901,20240612
224579,1,1,1,1,1,0,0,20230901,20240612
224583,1,0,1,1,1,0,0,20230901,20240612
